GroupId,Province,Material Name,month,cur_volume,next_month,next_volume,volume_diff,Churn
ERW_AMBP2020110352,Loei,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8,5560,12.0,2500.0,-3060.0,Yes
ERW_AMBP2020110370,Bangkok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,3,8736,6.0,7168.0,-1568.0,Yes
ERW_AMBP2020110370,Bangkok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,6,7168,8.0,7784.0,616.0,No
ERW_AMBP2020110370,Bangkok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,8,7784,9.0,9800.0,2016.0,No
ERW_AMBP2020110370,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,8624,7.0,10192.0,1568.0,No
ERW_AMBP2020110370,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,7,10192,10.0,56.0,-10136.0,Yes
ERW_AMBP2020110370,Bangkok,M SUP AIO Protection 5W-30 4x4+1L/CAR,6,4940,11.0,10040.0,5100.0,Yes
ERW_AMBP2020110370,Bangkok,M SUP AIO Protection 5W-30 4x4+1L/CAR,11,10040,12.0,7000.0,-3040.0,Yes
ERW_AMBP2020110370,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,3,11704,6.0,5540.0,-6164.0,Yes
ERW_AMBP2020110370,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,6,5540,9.0,500.0,-5040.0,Yes
ERW_AMBP2020110370,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,9,500,11.0,6900.0,6400.0,No
ERW_AMBP2020110370,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,3,11060,9.0,6188.0,-4872.0,Yes
ERW_AMBP2020110370,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,9,6188,11.0,9912.0,3724.0,No
ERW_AMBP2020110370,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,3,12460,8.0,960.0,-11500.0,Yes
ERW_AMBP2020110370,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,960,11.0,640.0,-320.0,Yes
ERW_AMBP2020110370,Bangkok,MOBIL 1 0W-40 (SP) V2 12X1L/CAR,6,4608,8.0,4128.0,-480.0,Yes
ERW_AMBP2020110377,Loei,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,1,2296,9.0,7140.0,4844.0,No
ERW_AMBP2020110380,Bangkok,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,9,6272,12.0,10836.0,4564.0,No
ERW_AMBP2020110380,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,3,3456,7.0,2508.0,-948.0,Yes
ERW_AMBP2020110380,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,7,2508,8.0,1776.0,-732.0,Yes
ERW_AMBP2020110380,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,8,1776,9.0,5376.0,3600.0,No
ERW_AMBP2020110380,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,9,5376,11.0,4968.0,-408.0,Yes
ERW_AMBP2020110380,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,11,4968,12.0,7952.0,2984.0,No
ERW_AMBP2020110380,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,3,9408,11.0,8708.0,-700.0,Yes
ERW_AMBP2020110380,Bangkok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,1,1792,8.0,6720.0,4928.0,Yes
ERW_AMBP2020110380,Bangkok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,8,6720,9.0,13244.0,6524.0,No
ERW_AMBP2020110380,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1,5348,3.0,3976.0,-1372.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,3976,7.0,13440.0,9464.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,7,13440,8.0,7000.0,-6440.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,8,7000,9.0,13412.0,6412.0,No
ERW_AMBP2020110380,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,9,13412,11.0,3584.0,-9828.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,11,3584,12.0,84.0,-3500.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,3,780,7.0,8720.0,7940.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,7,8720,8.0,9600.0,880.0,No
ERW_AMBP2020110380,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,8,9600,11.0,1680.0,-7920.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,11,1680,12.0,3880.0,2200.0,No
ERW_AMBP2020110380,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,7,4776,9.0,5832.0,1056.0,No
ERW_AMBP2020110380,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,3,13356,7.0,11564.0,-1792.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,11564,8.0,10080.0,-1484.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,10080,9.0,3808.0,-6272.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,9,3808,11.0,7616.0,3808.0,No
ERW_AMBP2020110380,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,11,7616,12.0,532.0,-7084.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,3,1200,9.0,3700.0,2500.0,Yes
ERW_AMBP2020110380,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,9,3700,11.0,8800.0,5100.0,No
ERW_AMBP2020110380,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,11,8800,12.0,7400.0,-1400.0,Yes
ERW_AMBP2020110380,Bangkok,"MOBIL 1 0W-40 (SN), 4x4LT CTN",7,416,8.0,7488.0,7072.0,No
ERW_AMBP2020110380,Bangkok,"MOBIL 1 0W-40 (SN), 4x4LT CTN",8,7488,9.0,2896.0,-4592.0,Yes
ERW_AMBP2020110380,Bangkok,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,1,4048,3.0,6432.0,2384.0,No
ERW_AMBP2020110380,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,7,5872,8.0,2720.0,-3152.0,Yes
ERW_AMBP2020110380,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,8,2720,9.0,7488.0,4768.0,No
ERW_AMBP2020110380,Bangkok,MOBIL 1 TBD 5W-40 12X1L/CAR,9,4092,12.0,756.0,-3336.0,Yes
ERW_AMBP2020110380,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,3,2640,7.0,2172.0,-468.0,Yes
ERW_AMBP2020110380,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,7,2172,11.0,1740.0,-432.0,Yes
ERW_AMBP2020110380,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",3,4428,11.0,3492.0,-936.0,Yes
ERW_AMBP2020110381,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,22792,11.0,8148.0,-14644.0,Yes
ERW_AMBP2020110381,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,11,8148,12.0,1960.0,-6188.0,Yes
ERW_AMBP2020110381,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,11508,7.0,8176.0,-3332.0,Yes
ERW_AMBP2020110381,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,8176,10.0,11284.0,3108.0,No
ERW_AMBP2020110381,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,10,11284,11.0,7084.0,-4200.0,Yes
ERW_AMBP2020110381,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,11,7084,12.0,6664.0,-420.0,Yes
ERW_AMBP2020110381,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,5,6700,6.0,1840.0,-4860.0,Yes
ERW_AMBP2020110381,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,6,1840,10.0,520.0,-1320.0,Yes
ERW_AMBP2020110381,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,10,520,12.0,8140.0,7620.0,No
ERW_AMBP2020110381,Bangkok,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,12488,6.0,6776.0,-5712.0,Yes
ERW_AMBP2020110384,Rayong,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,28,6.0,13104.0,13076.0,No
ERW_AMBP2020110384,Rayong,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,6,13104,9.0,12880.0,-224.0,Yes
ERW_AMBP2020110384,Rayong,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,11536,9.0,4928.0,-6608.0,Yes
ERW_AMBP2020110384,Rayong,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,9,4928,12.0,6720.0,1792.0,Yes
ERW_AMBP2020110384,Rayong,MOBIL SPECIAL 20W-50 4X4L/CAR,5,5056,9.0,560.0,-4496.0,Yes
ERW_AMBP2020110385,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,7308,11.0,10108.0,2800.0,No
ERW_AMBP2020110391,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",8,4224,10.0,2752.0,-1472.0,Yes
ERW_AMBP2020110392,Bangkok,MOBIL 1 0W-20 CTN 2/4LT,1,5376,3.0,2624.0,-2752.0,Yes
ERW_AMBP2020110397,Chanthaburi,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,1,5152,3.0,1680.0,-3472.0,Yes
ERW_AMBP2020110397,Chanthaburi,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,3,1680,5.0,11088.0,9408.0,No
ERW_AMBP2020110397,Chanthaburi,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,3,10612,5.0,11956.0,1344.0,No
ERW_AMBP2020110402,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,4,3744,8.0,4884.0,1140.0,Yes
ERW_AMBP2020110402,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,8,4884,11.0,5628.0,744.0,Yes
ERW_AMBP2020110402,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,11,5628,12.0,2400.0,-3228.0,Yes
ERW_AMBP2020110402,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,3,7560,5.0,7812.0,252.0,No
ERW_AMBP2020110402,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,7812,8.0,4536.0,-3276.0,Yes
ERW_AMBP2020110402,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,4536,11.0,10780.0,6244.0,Yes
ERW_AMBP2020110402,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,3,5060,5.0,680.0,-4380.0,Yes
ERW_AMBP2020110402,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,5,680,11.0,8340.0,7660.0,Yes
ERW_AMBP2020110402,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,11,8340,12.0,900.0,-7440.0,Yes
ERW_AMBP2020110402,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",8,5216,11.0,3136.0,-2080.0,Yes
ERW_AMBP2020110402,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",11,3136,12.0,2352.0,-784.0,Yes
ERW_AMBP2020110402,Bangkok,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,2,1472,4.0,960.0,-512.0,Yes
ERW_AMBP2020110402,Bangkok,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,4,960,5.0,3392.0,2432.0,No
ERW_AMBP2020110402,Bangkok,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,1,6000,5.0,4144.0,-1856.0,Yes
ERW_AMBP2020110402,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,2,5488,5.0,3232.0,-2256.0,Yes
ERW_AMBP2020110402,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,5,3232,8.0,352.0,-2880.0,Yes
ERW_AMBP2020110402,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,8,352,12.0,816.0,464.0,Yes
ERW_AMBP2020110411,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,7784,12.0,1792.0,-5992.0,Yes
ERW_AMBP2020110411,Bangkok,M SUP AIO Protection 5W-30 4x4+1L/CAR,5,1880,8.0,7120.0,5240.0,Yes
ERW_AMBP2020110411,Bangkok,M SUP AIO Protection 5W-30 4x4+1L/CAR,8,7120,12.0,4260.0,-2860.0,Yes
ERW_AMBP2020110411,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,5,5700,8.0,7480.0,1780.0,Yes
ERW_AMBP2020110411,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,8,7480,12.0,1960.0,-5520.0,Yes
ERW_AMBP2020110412,Rayong,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,11200,4.0,3024.0,-8176.0,Yes
ERW_AMBP2020110414,Chon Buri,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,3,384,5.0,6592.0,6208.0,No
ERW_AMBP2020110414,Chon Buri,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,5,6592,12.0,3360.0,-3232.0,Yes
ERW_AMBP2020110414,Chon Buri,MOBIL ATF 220 SYN TECH 12X1L/CAR,3,2160,12.0,900.0,-1260.0,Yes
ERW_AMBP2020110418,Buri Ram,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,3,3444,9.0,10892.0,7448.0,Yes
ERW_AMBP2020110418,Buri Ram,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,7,308,12.0,2576.0,2268.0,Yes
ERW_AMBP2020110418,Buri Ram,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,2576,12.0,4368.0,1792.0,No
ERW_AMBP2020110420,Chon Buri,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,6,7888,9.0,3808.0,-4080.0,Yes
ERW_AMBP2020110420,Chon Buri,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,6,6138,9.0,2898.0,-3240.0,Yes
ERW_AMBP2020110420,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,3,12824,5.0,5908.0,-6916.0,Yes
ERW_AMBP2020110420,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,5908,11.0,8344.0,2436.0,No
ERW_AMBP2020110427,Chon Buri,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,2,6800,4.0,680.0,-6120.0,Yes
ERW_AMBP2020110434,Nonthaburi,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,3,3136,9.0,12852.0,9716.0,Yes
ERW_AMBP2020110446,Nonthaburi,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,4,10024,8.0,2760.0,-7264.0,Yes
ERW_AMBP2020110446,Nonthaburi,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4,2296,8.0,1380.0,-916.0,Yes
ERW_AMBP2020110446,Uthai Thani,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,6,2044,10.0,4780.0,2736.0,No
ERW_AMBP2020110446,Uthai Thani,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,10,4780,12.0,9880.0,5100.0,No
ERW_AMBP2020110446,Uthai Thani,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10,5820,12.0,2020.0,-3800.0,Yes
ERW_AMBP2020110457,Nonthaburi,M SUP AIO Protection 5W-40 4x4+1L/CAR,4,2320,6.0,8700.0,6380.0,No
ERW_AMBP2020110457,Nonthaburi,M SUP AIO Protection 5W-40 4x4+1L/CAR,6,8700,9.0,7580.0,-1120.0,Yes
ERW_AMBP2020110457,Nonthaburi,M SUP AIO Protection 5W-40 4x4+1L/CAR,9,7580,11.0,7160.0,-420.0,Yes
ERW_AMBP2020110460,Lop Buri,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,6,4620,10.0,8624.0,4004.0,Yes
ERW_AMBP2020110466,Khon Kaen,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,3,2240,8.0,2212.0,-28.0,Yes
ERW_AMBP2020110473,Chainat,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,1,1176,3.0,4648.0,3472.0,No
ERW_AMBP2020110491,Chon Buri,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,4,2100,8.0,11732.0,9632.0,Yes
ERW_AMBP2020110491,Chon Buri,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,11732,11.0,6104.0,-5628.0,Yes
ERW_AMBP2020110491,Chon Buri,M SUP Friction Fighter 10W-40 4x4+1L/CAR,4,3380,11.0,8400.0,5020.0,Yes
ERW_AMBP2020110491,Chon Buri,MOBILUBE HD 80W-90 4/5 LT,2,7220,7.0,6280.0,-940.0,Yes
ERW_AMBP2020110498,Chon Buri,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,1,8820,5.0,9604.0,784.0,No
ERW_AMBP2020110509,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,6832,12.0,1904.0,-4928.0,Yes
ERW_AMBP2020110522,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,3948,6.0,476.0,-3472.0,Yes
ERW_AMBP2020110522,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,6,476,9.0,11144.0,10668.0,Yes
ERW_AMBP2020110522,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,11144,10.0,7952.0,-3192.0,Yes
ERW_AMBP2020110522,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,10,7952,12.0,11340.0,3388.0,No
ERW_AMBP2020110522,Chon Buri,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,5,2268,7.0,11536.0,9268.0,No
ERW_AMBP2020110522,Chon Buri,MOBIL DELVAC MX 15W-40 12X1L/CAR,5,5520,12.0,5628.0,108.0,No
ERW_AMBP2020110523,Chon Buri,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,8,8372,10.0,1204.0,-7168.0,Yes
ERW_AMBP2020110523,Chon Buri,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,12684,9.0,2464.0,-10220.0,Yes
ERW_AMBP2020110529,Chon Buri,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,7,11676,11.0,7252.0,-4424.0,Yes
ERW_AMBP2020110529,Chon Buri,M SUP AIO Protection 5W-40 4x4+1L/CAR,8,6220,10.0,360.0,-5860.0,Yes
ERW_AMBP2020110529,Chon Buri,M SUP AIO Protection 5W-40 4x4+1L/CAR,10,360,11.0,10920.0,10560.0,No
ERW_AMBP2020110534,Trat,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,4,7336,7.0,3864.0,-3472.0,Yes
ERW_AMBP2020110534,Trat,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,7,3864,9.0,7364.0,3500.0,No
ERW_AMBP2020110534,Trat,MOBIL SPECIAL 20W-50 12X1L/CAR,7,3474,11.0,1350.0,-2124.0,Yes
ERW_AMBP2020110558,Nakhon Ratchasima,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,1,252,10.0,9296.0,9044.0,Yes
ERW_AMBP2020110558,Nakhon Ratchasima,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,4,3052,6.0,12040.0,8988.0,No
ERW_AMBP2020110558,Nakhon Ratchasima,M DELVAC SUPER 1400 15W-40 PAIL 18L:TH,2,5860,6.0,8100.0,2240.0,Yes
ERW_AMBP2020110558,Nakhon Ratchasima,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,4,10892,10.0,11368.0,476.0,No
ERW_AMBP2020110558,Nakhon Ratchasima,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,10,11368,12.0,1288.0,-10080.0,Yes
ERW_AMBP2020110558,Nakhon Ratchasima,M SUP Friction Fighter 10W-40 4x4+1L/CAR,4,3880,7.0,4368.0,488.0,Yes
ERW_AMBP2020110558,Nakhon Ratchasima,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,3388,6.0,3136.0,-252.0,Yes
ERW_AMBP2020110566,Nakhon Nayok,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,9,9996,11.0,9884.0,-112.0,Yes
ERW_AMBP2020110566,Nakhon Nayok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,6,5012,8.0,6076.0,1064.0,No
ERW_AMBP2020110566,Nakhon Nayok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,8,6076,9.0,11928.0,5852.0,No
ERW_AMBP2020110566,Nakhon Nayok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,11,7980,12.0,13356.0,5376.0,No
ERW_AMBP2020110605,Chaiyaphum,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,5,8856,8.0,1782.0,-7074.0,Yes
ERW_AMBP2020110605,Chaiyaphum,MOBIL 1 TBD 5W-40 12X1L/CAR,5,9372,8.0,2088.0,-7284.0,Yes
ERW_AMBP2020110635,Chon Buri,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,1,1176,3.0,8652.0,7476.0,No
ERW_AMBP2020110635,Chon Buri,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,3,8652,8.0,13132.0,4480.0,No
ERW_AMBP2020110635,Chon Buri,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,1,4500,3.0,9280.0,4780.0,No
ERW_AMBP2020110648,Maha Sarakham,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9,8460,10.0,3360.0,-5100.0,Yes
ERW_AMBP2020110648,Maha Sarakham,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10,3360,12.0,2220.0,-1140.0,Yes
ERW_AMBP2020110648,Maha Sarakham,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",7,224,10.0,2080.0,1856.0,Yes
ERW_AMBP2020110656,Yasothon,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,10,7728,11.0,11620.0,3892.0,No
ERW_AMBP2020110656,Yasothon,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,11,11620,12.0,4004.0,-7616.0,Yes
ERW_AMBP2020110656,Yasothon,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,6,13888,8.0,10444.0,-3444.0,Yes
ERW_AMBP2020110656,Yasothon,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,8960,10.0,8456.0,-504.0,Yes
ERW_AMBP2020110656,Yasothon,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,10,8456,11.0,9100.0,644.0,No
ERW_AMBP2020110656,Yasothon,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,11,9100,12.0,12124.0,3024.0,No
ERW_AMBP2020110656,Yasothon,M SUP Friction Fighter 10W-40 4x4+1L/CAR,5,3100,8.0,1540.0,-1560.0,Yes
ERW_AMBP2020110656,Yasothon,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,1540,10.0,5300.0,3760.0,No
ERW_AMBP2020110661,Rayong,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,3192,5.0,3248.0,56.0,No
ERW_AMBP2020110661,Rayong,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,3248,8.0,5600.0,2352.0,Yes
ERW_AMBP2020110661,Rayong,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,5600,10.0,7448.0,1848.0,No
ERW_AMBP2020110671,Chainat,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,9912,5.0,20552.0,10640.0,No
ERW_AMBP2020110671,Chainat,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,20552,9.0,924.0,-19628.0,Yes
ERW_AMBP2020110671,Chainat,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,924,12.0,7784.0,6860.0,Yes
ERW_AMBP2020110671,Chainat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4,6600,5.0,14560.0,7960.0,No
ERW_AMBP2020110671,Chainat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5,14560,9.0,2140.0,-12420.0,Yes
ERW_AMBP2020110671,Chainat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9,2140,10.0,3976.0,1836.0,No
ERW_AMBP2020110671,Chainat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10,3976,12.0,12964.0,8988.0,No
ERW_AMBP2020110671,Chainat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,4,10416,6.0,14112.0,3696.0,No
ERW_AMBP2020110671,Chainat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,14112,12.0,11144.0,-2968.0,Yes
ERW_AMBP2020110681,Roi Et,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,10136,12.0,9408.0,-728.0,Yes
ERW_AMBP2020110684,Nonthaburi,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,4,708,10.0,4140.0,3432.0,Yes
ERW_AMBP2020110726,Samut Prakan,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,2604,10.0,12012.0,9408.0,No
ERW_AMBP2020110743,Udon Thani,M-BRAKE FLUID DOT4 12X1L,7,4452,11.0,6000.0,1548.0,Yes
ERW_AMBP2020110743,Udon Thani,MOBILUBE HD 80W-90 1/18 LT,5,1224,7.0,1360.0,136.0,No
ERW_AMBP2020110745,Chon Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,7,672,8.0,7784.0,7112.0,No
ERW_AMBP2020110747,Nakhon Ratchasima,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,8372,7.0,5880.0,-2492.0,Yes
ERW_AMBP2020110747,Nakhon Ratchasima,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,7,5880,11.0,2436.0,-3444.0,Yes
ERW_AMBP2020110747,Nakhon Ratchasima,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,11,2436,12.0,980.0,-1456.0,Yes
ERW_AMBP2020110747,Nakhon Ratchasima,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,4508,9.0,8372.0,3864.0,No
ERW_AMBP2020110762,Samut Prakan,"MOBIL ATF 3309 , 12x1 LT CTN",4,3324,6.0,2232.0,-1092.0,Yes
ERW_AMBP2020110762,Samut Prakan,"MOBIL ATF 3309 , 12x1 LT CTN",6,2232,9.0,5412.0,3180.0,Yes
ERW_AMBP2020110764,Rayong,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,9520,7.0,2324.0,-7196.0,Yes
