Invoicedate,Distributor,GroupId,Type,Province,MatNo,Material Name,New_Volume(L),Points,quarter,Churn,Region
2023-02-02,D,ERW_DBG72020110038,Reseller,Phuket,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",2672,10,1,Yes,Southern
2023-02-14,D,ERW_DBG72020110082,Reseller,Songkhla,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",4464,10,1,Yes,Southern
2023-02-28,D,ERW_DBG72020110037,Retails,Songkhla,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",343,10,1,Yes,Southern
2023-06-23,A,ERW_AMBP2020110079,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",504,10,2,Yes,Central
2023-08-04,A,ERW_AMBP2020110060,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1392,10,3,No,Central
2023-08-04,A,ERW_AMBP2020110060,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",3424,10,3,No,Central
2023-07-24,A,ERW_AMBP2020110060,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",2960,10,3,No,Central
2023-07-21,A,ERW_AMBP2020110060,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",2592,10,3,No,Central
2023-07-06,A,ERW_AMBP2020110060,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",128,10,3,No,Central
2023-01-17,A,ERW_AMBP2020110060,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",3952,10,1,No,Central
2023-09-18,A,ERW_AI8N2021070010,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",704,10,3,Yes,Central
2023-07-05,A,ERW_AI8N2021070010,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",896,10,3,Yes,Central
2023-08-30,A,ERW_AMBP2020110142,Reseller,Saraburi,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",5920,10,3,Yes,Central
2023-07-27,A,ERW_AMBP2020110050,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",7952,10,3,Yes,Central
2023-02-15,A,ERW_AMBP2020110200,Retails,Rayong,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",7532,10,1,Yes,Eastern
2023-07-25,A,ERW_AMBP2020110137,Retails,Sing Buri,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",2784,10,3,Yes,Central
2023-07-21,A,ERW_AMBP2020110147,Retails,Chon Buri,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",4560,10,3,Yes,Eastern
2023-08-02,A,ERW_AMBP2020110523,Retails,Chon Buri,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1640,10,3,Yes,Eastern
2023-08-24,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1312,10,3,Yes,Central
2023-09-13,A,ERW_AMBP2020110156,Retails,Chon Buri,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1456,10,3,Yes,Eastern
2023-07-25,A,ERW_AMBP2020110257,Retails,Udon Thani,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",512,10,3,Yes,Northeastern
2023-03-10,A,ERW_AMBP2020110340,Retails,Phetchaburi,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",3216,10,1,Yes,Western
2023-02-21,A,ERW_ADG22021040106,Retails,Samut Prakan,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",5936,10,1,Yes,Central
2023-02-20,A,ERW_AMBP2020110131,Reseller,Lop Buri,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1648,10,1,No,Central
2023-07-21,A,ERW_AMBP2020110131,Reseller,Lop Buri,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",6048,10,3,No,Central
2023-06-06,A,ERW_AMBP2020110370,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1936,10,2,Yes,Central
2023-07-11,A,ERW_AMBP2020110380,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",416,10,3,Yes,Central
2023-03-07,A,ERW_AUOF2022100001,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",6480,10,1,Yes,Central
2023-03-15,A,ERW_AUOF2022100001,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",3488,10,1,Yes,Central
2023-08-29,A,ERW_A3GG2023090003,Retails,Khon Kaen,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",688,10,3,Yes,Northeastern
2023-09-14,A,ERW_AMBP2020110002,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",4192,10,3,Yes,Central
2023-07-13,A,ERW_AMBP2020110060,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",5808,10,3,No,Central
2023-08-11,A,ERW_AMBP2020110380,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",7488,10,3,Yes,Central
2023-09-21,A,ERW_AMBP2020110380,Retails,Bangkok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",2896,10,3,Yes,Central
2023-04-07,A,ERW_AMBP2020110552,Retails,Sa Kaeo,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1872,10,2,Yes,Eastern
2023-08-15,C,ERW_C08P2020090119,Reseller,Uttaradit,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",7248,10,3,No,Northern
2023-08-10,C,ERW_C08P2020090068,Retails,Phitsanulok,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1696,10,3,Yes,Central
2023-03-07,C,ERW_C08P2020090119,Reseller,Uttaradit,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",4176,10,1,No,Northern
2023-05-23,C,ERW_C08P2020090119,Reseller,Uttaradit,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1488,10,2,No,Northern
2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",3296,10,1,Yes,Northern
2023-03-02,C,ERW_C08P2020090145,Retails,Chiang Mai,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",3664,10,1,Yes,Northern
2023-09-04,C,ERW_C08P2020090148,Retails,Chiang Mai,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",3936,10,3,Yes,Northern
2023-02-24,C,ERW_C08P2020090127,Reseller,Phrae,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",1552,10,1,Yes,Northern
2023-06-29,C,ERW_C08P2020090216,Retails,Nakhon Sawan,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",490,10,2,Yes,Central
2023-03-02,C,ERW_C08P2020090056,Retails,Nakhon Sawan,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",50,10,1,Yes,Central
2023-03-11,C,ERW_C08P2020090135,Retails,Lampang,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",268,10,1,Yes,Northern
2023-01-30,C,ERW_C08P2020090176,Retails,Chiang Rai,140521,"MOBIL 1 0W-40 (SN), 4x4LT CTN",172,10,1,Yes,Northern
2023-10-30,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,252,10,4,No,Central
2023-12-16,B,ERW_BM2U2020110014,Reseller,Suphan Buri,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2484,10,4,No,Central
2023-09-30,B,ERW_BM2U2020110116,Retails,Samut Sakhon,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2784,10,3,Yes,Central
2023-02-28,D,ERW_DBG72020110037,Retails,Songkhla,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,455,10,1,No,Southern
2023-02-22,D,ERW_DBG72020110082,Reseller,Songkhla,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2820,10,1,No,Southern
2023-10-19,D,ERW_DBG72020110037,Retails,Songkhla,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,3852,10,4,No,Southern
2023-09-29,D,ERW_DBG72020110038,Reseller,Phuket,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2004,10,3,Yes,Southern
2023-04-28,D,ERW_DBG72020110038,Reseller,Phuket,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,1344,10,2,Yes,Southern
2023-02-22,D,ERW_DBG72020110038,Reseller,Phuket,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,4980,10,1,Yes,Southern
2023-12-13,D,ERW_DBG72020110038,Reseller,Phuket,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2352,10,4,Yes,Southern
2023-11-09,D,ERW_DBG72020110082,Reseller,Songkhla,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2916,10,4,No,Southern
2023-07-18,C,ERW_C08P2020090145,Retails,Chiang Mai,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,488,10,3,No,Northern
2023-03-31,C,ERW_C08P2020090145,Retails,Chiang Mai,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,285,10,1,No,Northern
2023-03-15,A,ERW_AMBP2020110082,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,4140,10,1,Yes,Central
2023-05-15,A,ERW_AMBP2020110207,Reseller,Chachoengsao,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,8280,10,2,Yes,Eastern
2023-07-26,A,ERW_AMBP2020110207,Reseller,Chachoengsao,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,6120,10,3,Yes,Eastern
2023-07-20,A,ERW_AMBP2020110030,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,4632,10,3,No,Central
2023-04-18,A,ERW_AMBP2020110030,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,3936,10,2,No,Central
2023-07-21,A,ERW_AMBP2020110147,Retails,Chon Buri,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,4752,10,3,Yes,Eastern
2023-05-09,A,ERW_AMBP2020110385,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2148,10,2,Yes,Central
2023-07-19,A,ERW_AI8N2021070010,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,648,10,3,Yes,Central
2023-04-24,A,ERW_AI8N2021070010,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,3408,10,2,Yes,Central
2023-06-26,A,ERW_AMBP2020110001,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2340,10,2,Yes,Central
2023-03-13,A,ERW_AMBP2020110030,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,5964,10,1,No,Central
2023-05-18,A,ERW_AMBP2020110030,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,912,10,2,No,Central
2023-07-03,A,ERW_AMBP2020110030,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,1356,10,3,No,Central
2023-05-15,A,ERW_AMBP2020110060,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,1992,10,2,No,Central
2023-04-27,A,ERW_AMBP2020110060,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,432,10,2,No,Central
2023-03-13,A,ERW_AMBP2020110060,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,324,10,1,No,Central
2023-07-24,A,ERW_AMBP2020110060,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,3480,10,3,No,Central
2023-07-05,A,ERW_AMBP2020110060,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2424,10,3,No,Central
2023-05-16,A,ERW_AMBP2020110142,Reseller,Saraburi,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,2580,10,2,Yes,Central
2023-07-12,A,ERW_AMBP2020110156,Retails,Chon Buri,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,5160,10,3,Yes,Eastern
2023-06-19,A,ERW_AMBP2020110206,Reseller,Chachoengsao,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,1536,10,2,Yes,Eastern
2023-09-14,A,ERW_AUOF2022100001,Retails,Bangkok,140523,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,5472,10,3,Yes,Central
2023-03-13,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,140525,"MOBIL 1 5W-30 CTN, 4X5LT",3860,10,1,Yes,Central
2023-01-30,B,ERW_BM2U2020110030,Reseller,Ratchaburi,140525,"MOBIL 1 5W-30 CTN, 4X5LT",1360,10,1,Yes,Western
2023-02-13,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,140525,"MOBIL 1 5W-30 CTN, 4X5LT",7160,10,1,Yes,Central
2023-03-02,C,ERW_C08P2020090145,Retails,Chiang Mai,140525,"MOBIL 1 5W-30 CTN, 4X5LT",7120,10,1,Yes,Northern
2023-07-29,C,ERW_C08P2020090161,Retails,Chiang Rai,140525,"MOBIL 1 5W-30 CTN, 4X5LT",6800,10,3,Yes,Northern
2023-02-22,C,ERW_C08P2020090200,Retails,Lampang,140525,"MOBIL 1 5W-30 CTN, 4X5LT",9220,10,1,Yes,Northern
2023-11-09,C,ERW_C08P2020090203,Retails,Chiang Mai,140525,"MOBIL 1 5W-30 CTN, 4X5LT",110,10,4,Yes,Northern
2023-06-26,C,ERW_C08P2020090203,Retails,Chiang Mai,140525,"MOBIL 1 5W-30 CTN, 4X5LT",2345,10,2,Yes,Northern
2023-05-26,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",240,10,2,Yes,Central
2023-05-16,B,ERW_BM2U2020110040,Retails,Chainat,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",6528,10,2,Yes,Central
2023-05-23,B,ERW_BM2U2020110004,Retails,Samut Sakhon,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",352,10,2,Yes,Central
2023-05-30,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",2864,10,2,Yes,Central
2023-05-16,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",5120,10,2,Yes,Central
2023-05-31,B,ERW_BM2U2020110116,Retails,Samut Sakhon,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",7360,10,2,Yes,Central
2023-05-31,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",6272,10,2,Yes,Central
2023-05-29,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",7584,10,2,Yes,Central
2023-05-29,B,ERW_BM2U2020110131,Retails,Bangkok,140526,"MOBIL 1 5W30(GF-6):SG ,4/4",7856,10,2,Yes,Central
2023-02-22,D,ERW_DBG72020110082,Reseller,Songkhla,140527,MOBIL 1 5W-30 CTN 12X1L:SG,4212,10,1,Yes,Southern
2023-09-20,B,ERW_BM2U2020110126,Retails,Samut Sakhon,140563,"MOBIL DELVAC 1 GEAR OIL 75W90, 1/35LB",6858,10,3,Yes,Central
2023-06-16,C,ERW_C08P2020090073,Retails,Phitsanulok,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,6544,10,2,Yes,Central
2023-03-07,C,ERW_C08P2020090119,Reseller,Uttaradit,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,5968,10,1,Yes,Northern
2023-05-23,C,ERW_C08P2020090119,Reseller,Uttaradit,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,4496,10,2,Yes,Northern
2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,2672,10,1,Yes,Northern
2023-06-01,C,ERW_C08P2020090216,Retails,Nakhon Sawan,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,800,10,2,Yes,Central
2023-03-02,C,ERW_C08P2020090216,Retails,Nakhon Sawan,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,4944,10,1,Yes,Central
2023-02-21,C,ERW_C08P2020090216,Retails,Nakhon Sawan,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,4448,10,1,Yes,Central
2023-08-10,C,ERW_C08P2020090216,Retails,Nakhon Sawan,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,4256,10,3,Yes,Central
2023-03-02,C,ERW_C08P2020090212,Retails,Nakhon Sawan,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,5952,10,1,Yes,Central
2023-02-08,C,ERW_CM8N2021050004,Retails,Lampang,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,5280,10,1,Yes,Northern
2023-03-11,C,ERW_C08P2020090135,Retails,Lampang,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,496,10,1,Yes,Northern
2023-10-19,C,ERW_C08P2020090203,Retails,Chiang Mai,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,25,10,4,No,Northern
2023-11-29,C,ERW_C08P2020090203,Retails,Chiang Mai,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,328,10,4,No,Northern
2023-02-14,D,ERW_DBG72020110082,Reseller,Songkhla,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,3680,10,1,Yes,Southern
2023-04-26,D,ERW_DBG72020110021,Retails,Phatthalung,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,5328,10,2,Yes,Southern
2023-02-25,D,ERW_DBG72020110037,Retails,Songkhla,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,6112,10,1,Yes,Southern
2023-02-28,D,ERW_DBG72020110037,Retails,Songkhla,140634,M1 FS X2 5W-50 CTN 4X4L (EN/TH):SG,5568,10,1,Yes,Southern
2023-01-11,B,ERW_B5CM2020120006,Retails,Ratchaburi,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4548,10,1,Yes,Western
2023-12-19,C,ERW_CM8N2021050004,Retails,Lampang,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,612,10,4,No,Northern
2023-06-08,C,ERW_C08P2020090127,Reseller,Phrae,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,5004,10,2,Yes,Northern
2023-09-08,C,ERW_C08P2020090119,Reseller,Uttaradit,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,297,10,3,Yes,Northern
2023-06-01,C,ERW_C08P2020090216,Retails,Nakhon Sawan,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1030,10,2,No,Central
2023-11-10,C,ERW_C08P2020090216,Retails,Nakhon Sawan,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1410,10,4,No,Central
2023-10-14,C,ERW_C08P2020090145,Retails,Chiang Mai,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,400,10,4,Yes,Northern
2023-02-20,C,ERW_C08P2020090145,Retails,Chiang Mai,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,257,10,1,Yes,Northern
2023-03-31,C,ERW_C08P2020090145,Retails,Chiang Mai,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,305,10,1,Yes,Northern
2023-10-19,C,ERW_C08P2020090203,Retails,Chiang Mai,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,281,10,4,No,Northern
2023-11-29,C,ERW_C08P2020090203,Retails,Chiang Mai,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,162,10,4,No,Northern
2023-09-21,A,ERW_AMBP2020110082,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,3560,10,3,No,Central
2023-05-03,A,ERW_AMBP2020110082,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1180,10,2,No,Central
2023-09-14,A,ERW_AMBP2020110082,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,5456,10,3,No,Central
2023-07-03,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1980,10,3,No,Central
2023-04-18,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4770,10,2,No,Central
2023-09-20,A,ERW_AMBP2020110147,Retails,Chon Buri,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,6246,10,3,Yes,Eastern
2023-06-12,A,ERW_AMBP2020110147,Retails,Chon Buri,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,792,10,2,Yes,Eastern
2023-07-26,A,ERW_AMBP2020110207,Reseller,Chachoengsao,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,144,10,3,Yes,Eastern
2023-12-11,A,ERW_AMBP2020110016,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1716,10,4,No,Central
2023-04-07,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1128,10,2,No,Central
2023-07-06,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4512,10,3,No,Central
2023-11-03,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,5964,10,4,No,Central
2023-10-26,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,3924,10,4,No,Central
2023-02-24,A,ERW_AMBP2020110082,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1080,10,1,No,Central
2023-08-24,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,3240,10,3,Yes,Central
2023-09-27,A,ERW_AMBP2020110207,Reseller,Chachoengsao,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,672,10,3,Yes,Eastern
2023-06-06,A,ERW_AMBP2020110605,Retails,Chaiyaphum,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4212,10,2,Yes,Northeastern
2023-10-17,A,ERW_AI8N2021070010,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1848,10,4,No,Central
2023-03-15,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,5772,10,1,No,Central
2023-08-18,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,5124,10,3,No,Central
2023-10-19,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,96,10,4,No,Central
2023-11-20,A,ERW_AMBP2020110039,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4224,10,4,No,Central
2023-06-07,A,ERW_AMBP2020110079,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4680,10,2,Yes,Central
2023-09-12,A,ERW_AMBP2020110082,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,168,10,3,No,Central
2023-05-16,A,ERW_AMBP2020110142,Reseller,Saraburi,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4944,10,2,Yes,Central
2023-09-25,A,ERW_AMBP2020110207,Reseller,Chachoengsao,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,3132,10,3,Yes,Eastern
2023-07-14,A,ERW_AMBP2020110291,Reseller,Nakhon Ratchasima,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4212,10,3,Yes,Northeastern
2023-05-15,A,ERW_AMBP2020110379,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,2880,10,2,Yes,Central
2023-08-04,A,ERW_AMBP2020110391,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,660,10,3,Yes,Central
2023-04-25,A,ERW_AMBP2020110659,Retails,Nakhon Phanom,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,288,10,2,Yes,Northeastern
2023-01-26,A,ERW_AMBP2020110147,Retails,Chon Buri,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,6732,10,1,Yes,Eastern
2023-01-27,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1836,10,1,No,Central
2023-06-07,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,444,10,2,No,Central
2023-03-13,A,ERW_AMBP2020110060,Retails,Bangkok,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,324,10,1,Yes,Central
2023-05-18,D,ERW_DBG72020110038,Reseller,Phuket,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,2772,10,2,No,Southern
2023-09-29,D,ERW_DBG72020110038,Reseller,Phuket,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1236,10,3,No,Southern
2023-02-22,D,ERW_DBG72020110038,Reseller,Phuket,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,936,10,1,No,Southern
2023-12-13,D,ERW_DBG72020110038,Reseller,Phuket,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,2988,10,4,No,Southern
2023-11-09,D,ERW_DBG72020110082,Reseller,Songkhla,140635,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,3576,10,4,No,Southern
2023-01-23,C,ERW_CET92022080001,Retails,Uttaradit,140709,"MOBIL DELVAC MX ESP 15W-40, 20LT",6220,2,1,Yes,Northern
2023-02-06,C,ERW_CET92022080001,Retails,Uttaradit,140709,"MOBIL DELVAC MX ESP 15W-40, 20LT",1940,2,1,Yes,Northern
2023-01-27,C,ERW_CET92022080001,Retails,Uttaradit,140709,"MOBIL DELVAC MX ESP 15W-40, 20LT",400,2,1,Yes,Northern
2023-03-27,A,ERW_ARPA2023060001,Retails,Yasothon,140918,MOBIL GEO 15W-40 18L/PAIL,6380,1,1,Yes,Northeastern
2023-05-24,A,ERW_AMBP2020110322,Retails,Khon Kaen,140918,MOBIL GEO 15W-40 18L/PAIL,740,1,2,Yes,Northeastern
2023-06-19,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,140918,MOBIL GEO 15W-40 18L/PAIL,340,1,2,No,Eastern
2023-12-04,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,140918,MOBIL GEO 15W-40 18L/PAIL,8136,1,4,No,Eastern
2023-08-09,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,140918,MOBIL GEO 15W-40 18L/PAIL,4176,1,3,No,Eastern
2023-04-06,B,ERW_BM2U2020110004,Retails,Samut Sakhon,141196,"MOBIL 1 0W20 ,4/4",6224,10,2,Yes,Central
